#id: 3
#name: S.cerevisiae - Whole organism (Integrated)
#score: 23.39
#weight: 
#description: integrated dataset: weighted average of all S.cerevisiae WHOLE_ORGANISM datasets<br/><b>Interaction consistency score</b>: 23.39&nbsp<b>Coverage</b>: 96
#organ: WHOLE_ORGANISM
#integrated : true
#coverage: 96
#publication_year: 2015
#filename: 4932-WHOLE_ORGANISM-integrated.txt
#
internal_id	string_external_id	abundance
634956	4932.YPL016W	7.84
631590	4932.YHR042W	510
632955	4932.YLR086W	12.0
630571	4932.YER054C	4.37
632703	4932.YKR015C	1.78
633417	4932.YML030W	44.5
633457	4932.YML065W	36.1
633623	4932.YMR082C	1.07
630507	4932.YER001W	64.7
630911	4932.YGL023C	9.14
635245	4932.YPR009W	1.72
633658	4932.YMR115W	89.9
629693	4932.YDL126C	1224
631443	4932.YGR264C	1065
631153	4932.YGL258W-A	2.34
631947	4932.YIL129C	6.63
635114	4932.YPL169C	60.5
631728	4932.YHR161C	12.0
629797	4932.YDL224C	21.9
633115	4932.YLR225C	55.8
630980	4932.YGL090W	9.9
631303	4932.YGR134W	14.5
633165	4932.YLR270W	138
631344	4932.YGR169C	12.6
632542	4932.YKL086W	11.3
629022	4932.YBL096C	1.73
630808	4932.YFL057C	1.37
630777	4932.YFL028C	56.7
629158	4932.YBR105C	84.2
630229	4932.YDR371W	27.6
630318	4932.YDR456W	14.6
630177	4932.YDR324C	106
632118	4932.YJL072C	1.27
634635	4932.YOR112W	34.6
635372	4932.YPR132W	3074
632605	4932.YKL144C	9.21
634083	4932.YNL175C	117
634023	4932.YNL120C	1.52
633207	4932.YLR307W	1.49
634897	4932.YOR356W	359
631322	4932.YGR152C	30.8
628894	4932.YAR027W	17.1
631510	4932.YHL026C	9.19
631114	4932.YGL221C	98.1
631195	4932.YGR034W	2395
632433	4932.YJR147W	22.0
631690	4932.YHR128W	239
630406	4932.YDR538W	26.0
629388	4932.YCL011C	68.2
631929	4932.YIL112W	3.31
630364	4932.YDR501W	1.22
634449	4932.YOL104C	1.19
634884	4932.YOR343W-B	1.92
634883	4932.YOR343W-A	2.87
634282	4932.YNR028W	5.99
628861	4932.YAL056W	2.64
629321	4932.YBR250W	1.62
632527	4932.YKL071W	387
635077	4932.YPL134C	59.3
632135	4932.YJL087C	86.6
635087	4932.YPL143W	251
631065	4932.YGL174W	8.7
633346	4932.YLR435W	144
634748	4932.YOR216C	103
630482	4932.YEL057C	1.29
628955	4932.YBL036C	144
633261	4932.YLR358C	15.6
631360	4932.YGR183C	70.2
635445	4932.YPR191W	505
629613	4932.YDL049C	0.175
631622	4932.YHR068W	503
630593	4932.YER071C	13.8
634180	4932.YNL272C	135
629094	4932.YBR048W	4403
634113	4932.YNL205C	1.13
632771	4932.YKR081C	403
634877	4932.YOR338W	1.21
632236	4932.YJL183W	54.7
634298	4932.YNR042W	1.62
630104	4932.YDR260C	1.52
628980	4932.YBL059C-A	41.0
631877	4932.YIL065C	44.2
634368	4932.YOL031C	30.7
632044	4932.YIR041W	1.31
634166	4932.YNL258C	93.2
632377	4932.YJR094W-A	631
632679	4932.YKL216W	2994
633728	4932.YMR175W-A	0.069
631170	4932.YGR012W	79.7
630320	4932.YDR458C	32.7
634000	4932.YNL098C	270
632474	4932.YKL023C-A	0.117
632788	4932.YKR097W	139
633499	4932.YML102W	27.3
629541	4932.YCR090C	84.0
629878	4932.YDR049W	49.9
630634	4932.YER100W	19.3
633306	4932.YLR399W-A	0.209
632070	4932.YJL026W	936
629465	4932.YCR018C	19.6
629000	4932.YBL075C	444
634685	4932.YOR160W	66.0
631024	4932.YGL133W	30.9
633821	4932.YMR261C	189
629488	4932.YCR036W	36.9
631467	4932.YGR287C	7.44
633720	4932.YMR170C	38.8
629438	4932.YCL061C	9.27
634771	4932.YOR238W	20.0
629933	4932.YDR101C	508
634671	4932.YOR146W	0.489
630973	4932.YGL083W	24.0
632918	4932.YLR049C	3.92
629115	4932.YBR066C	8.31
633601	4932.YMR061W	66.9
632283	4932.YJR002W	28.1
629714	4932.YDL145C	585
633959	4932.YNL061W	363
631334	4932.YGR161W-A	2.89
630958	4932.YGL068W	141
630760	4932.YFL014W	352
631335	4932.YGR161W-B	1.51
631954	4932.YIL135C	31.9
630710	4932.YER165C-A	0.162
629917	4932.YDR087C	98.3
633857	4932.YMR294W	2.51
630113	4932.YDR265W	3.15
630672	4932.YER136W	358
629901	4932.YDR072C	6.54
634815	4932.YOR283W	172
632642	4932.YKL178C	0.048
634343	4932.YOL009C	11.0
630205	4932.YDR352W	66.7
632589	4932.YKL129C	32.8
630164	4932.YDR316W	12.5
633440	4932.YML051W	8.94
630081	4932.YDR238C	377
631756	4932.YHR184W	1.49
630846	4932.YFR024C-A	67.1
630086	4932.YDR243C	4.02
633061	4932.YLR172C	138
630504	4932.YEL076C-A	2.52
633102	4932.YLR213C	1.16
632725	4932.YKR036C	9.64
635142	4932.YPL195W	146
631850	4932.YIL040W	12.9
630335	4932.YDR471W	977
633725	4932.YMR173W-A	1.37
634532	4932.YOR015W	1.25
634560	4932.YOR040W	2.8
628815	4932.YAL019W	91.2
633246	4932.YLR344W	455
634114	4932.YNL206C	127
633362	4932.YLR449W	195
634063	4932.YNL156C	77.4
629783	4932.YDL210W	1.42
629286	4932.YBR219C	1.12
631345	4932.YGR169C-A	19.4
633521	4932.YML123C	2852
634319	4932.YNR063W	1.23
633131	4932.YLR239C	14.6
632213	4932.YJL160C	1.48
635016	4932.YPL075W	10.6
632307	4932.YJR024C	14.4
632186	4932.YJL135W	1.19
629202	4932.YBR142W	54.1
631352	4932.YGR175C	756
632012	4932.YIR017C	4.45
632500	4932.YKL047W	40.9
632652	4932.YKL187C	2.9
632410	4932.YJR126C	580
631097	4932.YGL204C	1.3
629836	4932.YDR012W	2642
634497	4932.YOL152W	2.28
634470	4932.YOL125W	21.5
630412	4932.YDR544C	1.58
631380	4932.YGR203W	34.0
631482	4932.YHL003C	37.1
629862	4932.YDR034C-D	1.93
634912	4932.YOR371C	19.0
629861	4932.YDR034C-C	2.96
630585	4932.YER066C-A	1.2
632387	4932.YJR104C	4952
630729	4932.YER180C-A	2.05
629270	4932.YBR203W	1.13
631245	4932.YGR080W	44.0
631249	4932.YGR084C	161
630021	4932.YDR183W	21.9
629971	4932.YDR138W	35.1
634854	4932.YOR317W	336
634134	4932.YNL226W	1.31
628907	4932.YAR064W	13.5
628819	4932.YAL022C	6.7
634417	4932.YOL078W	8.23
631044	4932.YGL153W	47.5
629349	4932.YBR277C	1.33
634202	4932.YNL291C	28.5
631800	4932.YHR218W	1.26
632292	4932.YJR010C-A	95.4
633768	4932.YMR211W	9.74
634713	4932.YOR185C	665
634776	4932.YOR244W	14.8
630417	4932.YEL003W	37.3
630366	4932.YDR503C	7.51
630925	4932.YGL037C	149
635192	4932.YPL244C	1.33
630355	4932.YDR492W	2.86
631418	4932.YGR240C	1589
630938	4932.YGL049C	82.5
635291	4932.YPR052C	129
635263	4932.YPR025C	91.5
629139	4932.YBR087W	77.8
630308	4932.YDR446W	2.79
633801	4932.YMR242W-A	0.584
631669	4932.YHR107C	88.2
628881	4932.YAR002W	66.2
633795	4932.YMR237W	62.5
630221	4932.YDR365W-A	20.3
629851	4932.YDR026C	6.74
630449	4932.YEL029C	4.28
629507	4932.YCR052W	34.7
634346	4932.YOL012C	75.3
635166	4932.YPL219W	5.86
635214	4932.YPL262W	172
631020	4932.YGL129C	64.9
629515	4932.YCR064C	1.44
633187	4932.YLR289W	22.9
629416	4932.YCL040W	576
632151	4932.YJL103C	3.48
633939	4932.YNL042W	2.85
634219	4932.YNL308C	228
634950	4932.YPL010W	61.4
631611	4932.YHR058C	51.5
632332	4932.YJR049C	53.5
635352	4932.YPR112C	52.1
635420	4932.YPR169W	131
631646	4932.YHR085W	195
633459	4932.YML067C	50.8
630568	4932.YER052C	630
632949	4932.YLR080W	2.83
630509	4932.YER003C	214
633738	4932.YMR184W	97.3
632705	4932.YKR017C	20.1
633324	4932.YLR413W	225
629687	4932.YDL120W	24.9
634398	4932.YOL059W	397
633656	4932.YMR113W	28.2
633625	4932.YMR084W	8.42
635107	4932.YPL162C	26.3
630909	4932.YGL021W	21.5
631630	4932.YHR072W-A	116
633925	4932.YNL028W	1.13
631735	4932.YHR167W	35.3
631991	4932.YIL172C	3.39
632608	4932.YKL146W	6.9
633117	4932.YLR227C	1.16
632536	4932.YKL080W	304
630986	4932.YGL096W	1.41
630806	4932.YFL055W	1.29
632622	4932.YKL160W	72.5
629020	4932.YBL094C	1.29
629657	4932.YDL091C	3.76
631771	4932.YHR198C	17.0
632179	4932.YJL129C	1.35
633098	4932.YLR209C	24.8
633562	4932.YMR026C	11.7
632120	4932.YJL074C	39.2
634085	4932.YNL177C	28.4
632624	4932.YKL162C	11.5
634637	4932.YOR114W	1.36
630179	4932.YDR326C	3.56
635375	4932.YPR134W	9.44
630866	4932.YFR039C	34.0
631504	4932.YHL020C	27.8
631814	4932.YIL009W	86.2
630869	4932.YFR042W	0.108
631574	4932.YHR029C	81.7
634895	4932.YOR354C	94.5
631116	4932.YGL223C	29.9
634556	4932.YOR036W	1.12
631193	4932.YGR032W	118
632431	4932.YJR145C	1194
630966	4932.YGL076C	3769
631301	4932.YGR132C	107
634451	4932.YOL106W	1.84
631111	4932.YGL218W	1.34
629328	4932.YBR256C	83.6
631008	4932.YGL118C	1.48
632529	4932.YKL073W	35.2
634033	4932.YNL130C	19.9
635085	4932.YPL141C	10.2
631718	4932.YHR151C	1.63
632129	4932.YJL081C	19.5
634838	4932.YOR304C-A	16.1
633888	4932.YMR318C	283
629393	4932.YCL018W	12.9
631358	4932.YGR181W	24.3
635451	4932.YPR197C	1.81
634746	4932.YOR214C	3.05
634795	4932.YOR263C	1.27
631067	4932.YGL176C	0.023
628949	4932.YBL030C	1011
635177	4932.YPL229W	11.2
634178	4932.YNL270C	0.153
632852	4932.YLL054C	5.13
634923	4932.YOR381W	1.09
630595	4932.YER073W	401
632880	4932.YLR012C	1.13
632934	4932.YLR065C	9.37
629092	4932.YBR046C	42.4
634296	4932.YNR040W	25.5
631880	4932.YIL067C	3.28
631562	4932.YHR020W	519
631903	4932.YIL089W	1.38
634370	4932.YOL033W	27.4
629309	4932.YBR238C	20.8
631827	4932.YIL020C-A	0.11
631213	4932.YGR049W	53.5
634825	4932.YOR293C-A	0.01
632790	4932.YKR099W	10.6
633495	4932.YML100W	123
634669	4932.YOR144C	2.64
632625	4932.YKL162C-A	1.26
633707	4932.YMR158W	4.56
632067	4932.YJL024C	25.1
630383	4932.YDR519W	279
630636	4932.YER102W	595
630529	4932.YER019W	18.2
633823	4932.YMR263W	12.8
633326	4932.YLR415C	1.62
632758	4932.YKR069W	8.07
629278	4932.YBR211C	17.4
633000	4932.YLR129W	154
629002	4932.YBL077W	0.188
634286	4932.YNR032C-A	28.6
631410	4932.YGR232W	34.7
633723	4932.YMR172W	2.71
629486	4932.YCR034W	162
629496	4932.YCR043C	57.1
632807	4932.YLL009C	68.5
632198	4932.YJL146W	25.6
633818	4932.YMR258C	28.8
629109	4932.YBR060C	16.7
629935	4932.YDR103W	19.9
633554	4932.YMR018W	1.11
632024	4932.YIR023W	8.84
632167	4932.YJL119C	1.39
632732	4932.YKR043C	291
630570	4932.YER053C-A	65.2
633607	4932.YMR067C	41.2
629712	4932.YDL143W	318
632722	4932.YKR034W	1.5
631592	4932.YHR044C	11.8
629396	4932.YCL021W-A	1.56
631090	4932.YGL197W	9.0
629698	4932.YDL130W-A	27.0
633933	4932.YNL036W	205
630756	4932.YFL012W	1.28
633860	4932.YMR296C	249
630115	4932.YDR267C	49.6
632262	4932.YJL208C	37.0
634690	4932.YOR162C	3.42
633640	4932.YMR098C	22.8
634817	4932.YOR285W	174
632047	4932.YJL002C	177
635408	4932.YPR159W	75.3
631401	4932.YGR223C	2.6
629903	4932.YDR074W	326
635315	4932.YPR075C	14.0
633442	4932.YML053C	8.08
630633	4932.YER099C	88.8
630084	4932.YDR241W	1.24
633063	4932.YLR174W	52.9
635186	4932.YPL238C	0.08
634737	4932.YOR205C	10.7
632404	4932.YJR120W	1.4
634534	4932.YOR017W	20.7
631545	4932.YHR005C	142
630337	4932.YDR473C	14.5
633299	4932.YLR393W	20.9
630158	4932.YDR310C	17.6
629284	4932.YBR217W	1.27
634061	4932.YNL154C	79.7
634321	4932.YNR065C	2.36
631856	4932.YIL046W	4.08
630828	4932.YFR009W	266
634003	4932.YNL101W	1.97
629911	4932.YDR081C	10.0
632189	4932.YJL137C	11.0
629386	4932.YCL009C	451
632309	4932.YJR026W	18.0
629170	4932.YBR115C	317
632010	4932.YIR015W	19.5
630310	4932.YDR448W	23.4
632394	4932.YJR111C	37.7
635014	4932.YPL073C	1.35
633263	4932.YLR360W	11.1
632645	4932.YKL181W	279
634495	4932.YOL150C	1.94
635335	4932.YPR096C	0.965
634851	4932.YOR315W	2.26
629834	4932.YDR010C	1.55
634651	4932.YOR128C	137
631836	4932.YIL028W	1.34
630394	4932.YDR526C	1.27
631209	4932.YGR045C	1.24
633523	4932.YML125C	346
633143	4932.YLR251W	16.6
630372	4932.YDR509W	1.18
630019	4932.YDR182W-A	0.216
634546	4932.YOR028C	2.93
635048	4932.YPL106C	2506
631042	4932.YGL151W	37.1
632373	4932.YJR091C	18.1
629343	4932.YBR271W	5.99
628935	4932.YBL017C	106
628821	4932.YAL024C	7.83
634889	4932.YOR348C	44.0
632251	4932.YJL197W	82.5
633770	4932.YMR213W	12.1
629304	4932.YBR233W-A	10.5
629567	4932.YDL006W	14.9
630368	4932.YDR505C	13.6
631696	4932.YHR132W-A	35.5
631421	4932.YGR242W	1.52
631232	4932.YGR068C	24.2
634933	4932.YOR390W	2.75
635194	4932.YPL246C	107
634778	4932.YOR246C	11.9
630927	4932.YGL039W	33.0
630586	4932.YER066W	1.27
635289	4932.YPR050C	1.4
631473	4932.YGR293C	1.2
630415	4932.YEL001C	112
633793	4932.YMR235C	691
631671	4932.YHR109W	31.8
629606	4932.YDL043C	33.1
631479	4932.YHL001W	1009
634914	4932.YOR373W	12.4
635212	4932.YPL260W	198
634605	4932.YOR082C	1.58
634344	4932.YOL010W	139
629849	4932.YDR024W	3.17
634760	4932.YOR228C	2.99
633654	4932.YMR111C	4.33
634092	4932.YNL184C	5.26
633691	4932.YMR144W	21.0
629517	4932.YCR066W	2.13
629539	4932.YCR088W	140
630047	4932.YDR208W	6.04
631649	4932.YHR087W	89.4
629060	4932.YBR014C	33.9
634952	4932.YPL012W	200
632244	4932.YJL191W	512
629674	4932.YDL108W	132
635350	4932.YPR110C	278
634448	4932.YOL103W-B	8.3
634447	4932.YOL103W-A	17.2
629524	4932.YCR073W-A	42.9
632230	4932.YJL177W	718
629952	4932.YDR119W	36.6
633321	4932.YLR411W	1.48
630353	4932.YDR490C	6.22
630511	4932.YER005W	9.63
634974	4932.YPL034W	1.3
629592	4932.YDL028C	3.21
630566	4932.YER050C	16.3
629455	4932.YCR008W	9.88
634724	4932.YOR192C-C	0.087
634723	4932.YOR192C-B	1.93
634722	4932.YOR192C-A	2.93
632989	4932.YLR119W	2.21
632951	4932.YLR082C	12.4
630742	4932.YER190W	1.2
632903	4932.YLR035C	4.27
629689	4932.YDL122W	152
629761	4932.YDL188C	59.9
633628	4932.YMR086W	20.6
634079	4932.YNL171C	0.03
631943	4932.YIL125W	261
633998	4932.YNL097C-B	0.16
632610	4932.YKL148C	137
632122	4932.YJL076W	53.5
631892	4932.YIL077C	10.5
631732	4932.YHR165C	12.3
633223	4932.YLR322W	1.32
632480	4932.YKL028W	309
633110	4932.YLR221C	48.8
635110	4932.YPL165C	1.08
629801	4932.YDL228C	1.31
632538	4932.YKL082C	16.3
632630	4932.YKL166C	23.9
629659	4932.YDL093W	1.42
633560	4932.YMR024W	67.3
631013	4932.YGL123C-A	0.278
634978	4932.YPL038W	9.41
635377	4932.YPR136C	1.71
634639	4932.YOR116C	124
633096	4932.YLR207W	3.28
630867	4932.YFR040W	67.0
633202	4932.YLR303W	1215
631506	4932.YHL022C	1.55
632429	4932.YJR143C	38.9
631190	4932.YGR030C	38.5
634553	4932.YOR034C	9.13
630984	4932.YGL094C	18.3
632342	4932.YJR059W	45.5
634607	4932.YOR084W	22.6
631299	4932.YGR130C	225
631340	4932.YGR165W	47.4
630956	4932.YGL066W	30.8
631191	4932.YGR031C-A	0.025
629325	4932.YBR254C	13.8
629195	4932.YBR136W	1.03
635132	4932.YPL186C	11.9
632131	4932.YJL083W	4.86
635082	4932.YPL138C	17.4
632193	4932.YJL141C	5.51
632531	4932.YKL075C	9.02
635091	4932.YPL147W	1.8
632817	4932.YLL019W-A	1.04
628902	4932.YAR042W	31.5
635449	4932.YPR195C	0.108
631364	4932.YGR187C	238
629885	4932.YDR056C	43.4
630284	4932.YDR422C	9.98
634184	4932.YNL276C	1.49
632854	4932.YLL056C	25.5
628951	4932.YBL032W	198
631829	4932.YIL021W	140
631536	4932.YHL048W	30.3
632878	4932.YLR010C	1.57
634117	4932.YNL209W	3532
631873	4932.YIL061C	9.4
628927	4932.YBL009W	1.37
634302	4932.YNR046W	181
634372	4932.YOL035C	1.29
629397	4932.YCL022C	1.34
631570	4932.YHR026W	82.5
634162	4932.YNL254C	9.24
630036	4932.YDR197W	21.8
634200	4932.YNL289W	7.08
633503	4932.YML106W	452
629111	4932.YBR062C	2.91
632065	4932.YJL022W	0.011
628870	4932.YAL064C-A	1.41
629930	4932.YDR098C-B	4.32
629929	4932.YDR098C-A	14.2
629034	4932.YBL105C	23.4
635231	4932.YPL281C	17.7
630638	4932.YER104W	4.56
633023	4932.YLR150W	1079
630469	4932.YEL046C	1928
633338	4932.YLR427W	28.6
633392	4932.YML008C	1222
629618	4932.YDL054C	2.59
635257	4932.YPR019W	111
633825	4932.YMR265C	1.4
633465	4932.YML073C	933
631028	4932.YGL137W	1195
631710	4932.YHR143W-A	65.3
629090	4932.YBR044C	2.72
632034	4932.YIR032C	4.31
630703	4932.YER159C	76.6
630657	4932.YER122C	65.0
631675	4932.YHR113W	11.2
630564	4932.YER048W-A	70.3
633030	4932.YLR154W-A	0.33
633031	4932.YLR154W-B	1.18
633032	4932.YLR154W-C	0.044
629371	4932.YBR298C	1.13
630542	4932.YER031C	139
633605	4932.YMR065W	1.2
632288	4932.YJR006W	9.75
632020	4932.YIR021W	48.9
630887	4932.YGL002W	4.42
633341	4932.YLR430W	15.3
632165	4932.YJL117W	48.0
632730	4932.YKR041W	3.89
631594	4932.YHR046C	60.0
633675	4932.YMR130W	5.29
631088	4932.YGL195W	242
633852	4932.YMR290C	250
629710	4932.YDL141W	45.8
630117	4932.YDR269C	3.08
629905	4932.YDR076W	10.7
634662	4932.YOR139C	1.26
632104	4932.YJL059W	1.63
633586	4932.YMR047C	50.9
634249	4932.YNL338W	0.987
631399	4932.YGR221C	1.6
630091	4932.YDR247W	16.2
631454	4932.YGR274C	20.3
633445	4932.YML055W	75.0
635317	4932.YPR077C	0.208
633481	4932.YML088W	8.32
633065	4932.YLR176C	5.77
633163	4932.YLR268W	17.8
634527	4932.YOR011W	5.08
633893	4932.YMR323W	16.1
629186	4932.YBR128C	1.21
629787	4932.YDL214C	1.36
632406	4932.YJR122W	27.5
634005	4932.YNL103W	26.8
631854	4932.YIL044C	77.9
631621	4932.YHR067W	8.92
633301	4932.YLR395C	34.0
630160	4932.YDR312W	20.7
633251	4932.YLR348C	39.4
629319	4932.YBR248C	289
634323	4932.YNR067C	4.21
634059	4932.YNL152W	4.38
631720	4932.YHR153C	1.1
630796	4932.YFL045C	568
630753	4932.YFL010C	66.2
629974	4932.YDR141C	43.8
632181	4932.YJL131C	33.7
629172	4932.YBR117C	10.6
632311	4932.YJR028W	16.2
629913	4932.YDR083W	46.4
634646	4932.YOR123C	42.5
632008	4932.YIR013C	1.09
635012	4932.YPL071C	2.56
632648	4932.YKL183W	56.9
633266	4932.YLR362W	11.6
634964	4932.YPL024W	14.9
632594	4932.YKL134C	30.8
629345	4932.YBR273C	28.7
634848	4932.YOR313C	1.21
628823	4932.YAL026C	26.4
630765	4932.YFL017W-A	26.6
628906	4932.YAR060C	2.37
631131	4932.YGL237C	4.33
635333	4932.YPR094W	7.21
634206	4932.YNL295W	5.85
629841	4932.YDR016C	17.6
634501	4932.YOL156W	0.175
634474	4932.YOL129W	29.4
631692	4932.YHR130C	1.08
629243	4932.YBR182C	2.71
634981	4932.YPL040C	17.4
631905	4932.YIL091C	25.3
635046	4932.YPL104W	24.7
633145	4932.YLR253W	23.3
629282	4932.YBR215W	6.29
631923	4932.YIL106W	62.7
633525	4932.YML127W	42.7
633077	4932.YLR188W	27.9
632391	4932.YJR108W	1.41
631048	4932.YGL157W	141
632375	4932.YJR093C	18.8
631315	4932.YGR146C	6.99
634145	4932.YNL237W	0.01
632865	4932.YLL066W-A	1.01
630928	4932.YGL040C	218
629637	4932.YDL073W	2.85
629565	4932.YDL004W	14.3
632928	4932.YLR059C	64.8
630370	4932.YDR507C	66.2
630238	4932.YDR379C-A	9.72
630421	4932.YEL007W	33.3
631471	4932.YGR291C	1.19
630376	4932.YDR512C	2.39
635196	4932.YPL248C	4.13
633791	4932.YMR233W	24.2
630171	4932.YDR320C-A	18.5
633980	4932.YNL080C	9.09
629847	4932.YDR022C	6.14
635218	4932.YPL266W	23.0
632957	4932.YLR088W	11.6
631215	4932.YGR051C	1.15
634603	4932.YOR080W	4.13
630951	4932.YGL062W	235
630715	4932.YER169W	28.5
634352	4932.YOL016C	121
634758	4932.YOR226C	89.8
630445	4932.YEL025C	4.03
634094	4932.YNL186W	26.2
628985	4932.YBL063W	3.05
633693	4932.YMR146C	444
631792	4932.YHR214C-C	10.5
631791	4932.YHR214C-B	251
631793	4932.YHR214C-D	1.25
629512	4932.YCR060W	22.9
629062	4932.YBR016W	21.9
635356	4932.YPR116W	20.2
629822	4932.YDL247W-A	1.69
634730	4932.YOR198C	666
631733	4932.YHR165W-A	0.267
631651	4932.YHR089C	1701
633718	4932.YMR168C	25.1
631382	4932.YGR204W	795
633992	4932.YNL092W	9.15
632833	4932.YLL035W	0.146
629453	4932.YCR006C	1.38
630515	4932.YER007W	19.4
635295	4932.YPR056W	99.6
629949	4932.YDR117C	75.6
630253	4932.YDR392W	18.2
632906	4932.YLR037C	1.67
633853	4932.YMR290W-A	1.78
630466	4932.YEL043W	12.7
632126	4932.YJL078C	29.0
634081	4932.YNL173C	51.6
631377	4932.YGR200C	108
631945	4932.YIL127C	40.6
632936	4932.YLR067C	11.9
630558	4932.YER044C-A	1.17
632629	4932.YKL165C-A	1.57
632504	4932.YKL051W	28.2
633192	4932.YLR294C	0.183
635112	4932.YPL167C	2.59
633113	4932.YLR223C	16.3
632231	4932.YJL178C	129
635277	4932.YPR038W	1.17
632627	4932.YKL164C	29.7
629266	4932.YBR200W-A	0.34
629024	4932.YBL098W	20.8
629661	4932.YDL095W	408
634641	4932.YOR118W	30.2
633094	4932.YLR205C	1.94
633558	4932.YMR022W	62.1
630810	4932.YFL059W	2.42
633488	4932.YML094W	107
632694	4932.YKR006C	68.4
635381	4932.YPR138C	41.3
631809	4932.YIL005W	63.5
630879	4932.YFR052C-A	0.126
634022	4932.YNL119W	33.7
631639	4932.YHR079C	4.41
634273	4932.YNR019W	17.7
631328	4932.YGR158C	78.4
632533	4932.YKL077W	116
630873	4932.YFR046C	14.3
634991	4932.YPL050C	38.3
631870	4932.YIL058W	1.06
632398	4932.YJR114W	1.38
632427	4932.YJR141W	4.58
633257	4932.YLR354C	1891
631565	4932.YHR022C	1.33
633200	4932.YLR301W	306
634550	4932.YOR032C	1.38
628803	4932.YAL009W	9.61
632337	4932.YJR054W	6.7
629731	4932.YDL160C	460
631342	4932.YGR167W	125
629193	4932.YBR134W	1.38
629221	4932.YBR161W	8.35
633898	4932.YNL002C	92.2
635089	4932.YPL145C	636
631502	4932.YHL019C	26.0
631936	4932.YIL118W	136
635137	4932.YPL190C	86.0
631107	4932.YGL214W	1.27
631176	4932.YGR018C	1.42
634799	4932.YOR267C	68.1
631551	4932.YHR009C	72.3
634908	4932.YOR367W	21.5
634928	4932.YOR385W	6.66
631362	4932.YGR185C	691
632242	4932.YJL189W	978
632848	4932.YLL050C	699
630282	4932.YDR420W	1.56
631063	4932.YGL172W	77.2
634182	4932.YNL274C	51.3
634623	4932.YOR101W	27.5
629395	4932.YCL020W	3.07
631246	4932.YGR081C	52.6
631040	4932.YGL149W	1.49
631875	4932.YIL063C	97.4
632032	4932.YIR030W-A	0.066
634419	4932.YOL080C	48.5
634374	4932.YOL037C	1.13
634462	4932.YOL117W	13.0
633953	4932.YNL054W-A	13.5
629355	4932.YBR283C	105
633360	4932.YLR447C	171
633501	4932.YML104C	8.84
630228	4932.YDR371C-A	2.04
634288	4932.YNR033W	25.4
634300	4932.YNR044W	6.01
630034	4932.YDR195W	78.1
634164	4932.YNL256W	57.6
634397	4932.YOL058W	879
630935	4932.YGL045W	12.9
630640	4932.YER106W	1.34
629560	4932.YCR107W	2.45
632063	4932.YJL020C	72.9
629036	4932.YBL107C	10.6
634331	4932.YNR075C-A	1.22
635182	4932.YPL234C	31.2
635233	4932.YPL283C	1.17
634741	4932.YOR209C	404
635255	4932.YPR017C	23.0
630467	4932.YEL044W	28.3
633463	4932.YML071C	70.5
632884	4932.YLR016C	14.9
630655	4932.YER120W	137
629088	4932.YBR042C	19.7
631673	4932.YHR111W	43.8
633527	4932.YML129C	73.4
635424	4932.YPR170W-B	22.8
629501	4932.YCR047C	34.5
630299	4932.YDR437W	9.16
634867	4932.YOR329W-A	0.226
629269	4932.YBR202W	44.2
632668	4932.YKL205W	46.5
630544	4932.YER033C	3.32
631588	4932.YHR040W	28.8
633448	4932.YML057W	104
630013	4932.YDR178W	117
632727	4932.YKR038C	65.6
633343	4932.YLR432W	607
632285	4932.YJR004C	0.28
632028	4932.YIR027C	2.23
632163	4932.YJL115W	70.2
632356	4932.YJR073C	80.8
630889	4932.YGL004C	25.7
633855	4932.YMR292W	17.8
633677	4932.YMR132C	28.7
634948	4932.YPL008W	3.04
629683	4932.YDL116W	99.9
631085	4932.YGL193C	1.13
633317	4932.YLR409C	45.3
635029	4932.YPL088W	3.04
632754	4932.YKR065C	51.3
633579	4932.YMR041C	104
632947	4932.YLR078C	9.18
633827	4932.YMR267W	9.4
629907	4932.YDR078C	1.17
633652	4932.YMR109W	126
630075	4932.YDR232W	260
630088	4932.YDR245W	65.6
631456	4932.YGR276C	6.47
629707	4932.YDL138W	1.37
634821	4932.YOR289W	43.7
635310	4932.YPR071W	2.9
631743	4932.YHR175W	7.86
634530	4932.YOR013W	1.34
633895	4932.YMR325W	1.43
630251	4932.YDR390C	172
634057	4932.YNL150W	0.037
634008	4932.YNL105W	1.13
630162	4932.YDR314C	1.63
632556	4932.YKL098W	1.6
632184	4932.YJL133W	13.4
629009	4932.YBL084C	10.8
632469	4932.YKL018W	18.6
629165	4932.YBR111C	395
630798	4932.YFL047W	31.3
635387	4932.YPR144C	53.6
632596	4932.YKL136W	1.25
631988	4932.YIL166C	1.15
634966	4932.YPL026C	33.6
632006	4932.YIR011C	20.3
631119	4932.YGL226C-A	30.3
628920	4932.YBL005W-A	4.15
630306	4932.YDR444W	19.5
634498	4932.YOL154W	1.27
631129	4932.YGL235W	1.3
629188	4932.YBR130C	40.7
634846	4932.YOR311C	14.6
634885	4932.YOR344C	6.69
629219	4932.YBR159W	517
630027	4932.YDR189W	95.7
628826	4932.YAL028W	10.9
635331	4932.YPR092W	1.6
631051	4932.YGL160W	2.16
634602	4932.YOR079C	1.24
629406	4932.YCL030C	828
631695	4932.YHR132C	24.9
634387	4932.YOL049W	65.9
629838	4932.YDR014W	8.48
631907	4932.YIL093C	51.5
