start_ss	ss	pos	val
a3	a1	85	0.802
a3	a1	86	0.813
a3	a1	87	0.82
a3	a1	88	0.834
a3	a1	89	0.85
a3	a1	90	0.862
a3	a1	91	0.874
a3	a1	92	0.89
a3	a1	93	0.907
a3	a1	94	0.93
a3	a1	95	0.95
a3	a1	96	0.969
a3	a1	97	0.988
a3	a1	98	1.003
a3	a1	99	1.003
a3	a2	1	0.007
a3	a2	2	0.017
a3	a2	3	0.025
a3	a2	4	0.033
a3	a2	5	0.043
a3	a2	6	0.051
a3	a2	7	0.056
a3	a2	8	0.062
a3	a2	9	0.066
a3	a2	10	0.071
a3	a2	11	0.077
a3	a2	12	0.084
a3	a2	13	0.093
a3	a2	14	0.101
a3	a2	15	0.108
a3	a2	16	0.112
a3	a2	17	0.116
a3	a2	18	0.124
a3	a2	19	0.134
a3	a2	20	0.142
a3	a2	21	0.147
a3	a2	22	0.153
a3	a2	23	0.16
a3	a2	24	0.172
a3	a2	25	0.179
a3	a2	26	0.184
a3	a2	27	0.192
a3	a2	28	0.195
a3	a2	29	0.202
a3	a2	30	0.207
a3	a2	31	0.215
a3	a2	32	0.227
a3	a2	33	0.233
a3	a2	34	0.247
a3	a2	35	0.259
a3	a2	36	0.268
a3	a2	37	0.273
a3	a2	38	0.28
a3	a2	39	0.286
a3	a2	40	0.295
a3	a2	41	0.304
a3	a2	42	0.311
a3	a2	43	0.329
a3	a2	44	0.337
a3	a2	45	0.345
a3	a2	46	0.353
a3	a2	47	0.364
a3	a2	48	0.372
a3	a2	49	0.38
a3	a2	50	0.389
a3	a2	51	0.4
a3	a2	52	0.409
a3	a2	53	0.421
a3	a2	54	0.433
a3	a2	55	0.444
a3	a2	56	0.455
a3	a2	57	0.462
a3	a2	58	0.471
a3	a2	59	0.478
a3	a2	60	0.489
a3	a2	61	0.498
a3	a2	62	0.511
a3	a2	63	0.518
a3	a2	64	0.527
a3	a2	65	0.539
a3	a2	66	0.558
a3	a2	67	0.574
a3	a2	68	0.586
a3	a2	69	0.597
a3	a2	70	0.611
a3	a2	71	0.623
a3	a2	72	0.643
a3	a2	73	0.659
a3	a2	74	0.676
a3	a2	75	0.696
a3	a2	76	0.713
a3	a2	77	0.731
a3	a2	78	0.742
a3	a2	79	0.751
a3	a2	80	0.764
a3	a2	81	0.777
a3	a2	82	0.793
a3	a2	83	0.806
a3	a2	84	0.82
a3	a2	85	0.833
a3	a2	86	0.852
a3	a2	87	0.864
a3	a2	88	0.878
a3	a2	89	0.888
a3	a2	90	0.9
a3	a2	91	0.917
a3	a2	92	0.933
a3	a2	93	0.942
a3	a2	94	0.954
a3	a2	95	0.968
a3	a2	96	0.979
a3	a2	97	0.987
a3	a2	98	0.996
a3	a2	99	0.996
a3	a3	1	0.096
a3	a3	2	0.138
a3	a3	3	0.174
a3	a3	4	0.201
a3	a3	5	0.222
a3	a3	6	0.237
a3	a3	7	0.248
a3	a3	8	0.263
a3	a3	9	0.276
a3	a3	10	0.283
a3	a3	11	0.292
a3	a3	12	0.301
a3	a3	13	0.311
a3	a3	14	0.319
a3	a3	15	0.332
a3	a3	16	0.344
a3	a3	17	0.354
a3	a3	18	0.367
a3	a3	19	0.377
a3	a3	20	0.389
a3	a3	21	0.401
a3	a3	22	0.407
a3	a3	23	0.417
a3	a3	24	0.425
a3	a3	25	0.434
a3	a3	26	0.445
a3	a3	27	0.456
a3	a3	28	0.464
a3	a3	29	0.473
a3	a3	30	0.482
a3	a3	31	0.491
a3	a3	32	0.497
a3	a3	33	0.503
a3	a3	34	0.513
a3	a3	35	0.524
a3	a3	36	0.533
a3	a3	37	0.546
a3	a3	38	0.555
a3	a3	39	0.568
a3	a3	40	0.577
a3	a3	41	0.589
a3	a3	42	0.603
a3	a3	43	0.618
a3	a3	44	0.625
a3	a3	45	0.637
a3	a3	46	0.647
a3	a3	47	0.656
a3	a3	48	0.665
a3	a3	49	0.674
a3	a3	50	0.686
a3	a3	51	0.695
a3	a3	52	0.706
a3	a3	53	0.715
a3	a3	54	0.723
a3	a3	55	0.732
a3	a3	56	0.748
a3	a3	57	0.755
a3	a3	58	0.763
a3	a3	59	0.771
a3	a3	60	0.781
a3	a3	61	0.789
a3	a3	62	0.802
a3	a3	63	0.811
a3	a3	64	0.817
a3	a3	65	0.823
a3	a3	66	0.826
a3	a3	67	0.831
a3	a3	68	0.84
a3	a3	69	0.847
a3	a3	70	0.853
a3	a3	71	0.857
a3	a3	72	0.863
a3	a3	73	0.867
a3	a3	74	0.872
a3	a3	75	0.877
a3	a3	76	0.886
a3	a3	77	0.89
a3	a3	78	0.896
a3	a3	79	0.9
a3	a3	80	0.905
a3	a3	81	0.909
a3	a3	82	0.916
a3	a3	83	0.919
a3	a3	84	0.924
a3	a3	85	0.927
a3	a3	86	0.934
a3	a3	87	0.939
a3	a3	88	0.946
a3	a3	89	0.953
a3	a3	90	0.957
a3	a3	91	0.96
a3	a3	92	0.964
a3	a3	93	0.971
a3	a3	94	0.975
a3	a3	95	0.978
a3	a3	96	0.984
a3	a3	97	0.987
a3	a3	98	0.992
a3	a3	99	0.992
a3	a4	1	0.052
a3	a4	2	0.096
a3	a4	3	0.133
a3	a4	4	0.165
a3	a4	5	0.2
a3	a4	6	0.218
a3	a4	7	0.243
a3	a4	8	0.258
a3	a4	9	0.277
a3	a4	10	0.292
a3	a4	11	0.304
a3	a4	12	0.319
a3	a4	13	0.335
a3	a4	14	0.354
a3	a4	15	0.365
a3	a4	16	0.379
a3	a4	17	0.388
a3	a4	18	0.4
a3	a4	19	0.412
a3	a4	20	0.423
a3	a4	21	0.438
a3	a4	22	0.446
a3	a4	23	0.467
a3	a4	24	0.471
a3	a4	25	0.486
a3	a4	26	0.495
a3	a4	27	0.501
a3	a4	28	0.507
a3	a4	29	0.512
a3	a4	30	0.525
a3	a4	31	0.535
a3	a4	32	0.542
a3	a4	33	0.545
a3	a4	34	0.551
a3	a4	35	0.556
a3	a4	36	0.567
a3	a4	37	0.576
a3	a4	38	0.589
a3	a4	39	0.604
a3	a4	40	0.613
a3	a4	41	0.623
a3	a4	42	0.637
a3	a4	43	0.643
a3	a4	44	0.654
a3	a4	45	0.664
a3	a4	46	0.674
a3	a4	47	0.679
a3	a4	48	0.689
a3	a4	49	0.696
a3	a4	50	0.706
a3	a4	51	0.713
a3	a4	52	0.721
a3	a4	53	0.735
a3	a4	54	0.742
a3	a4	55	0.749
a3	a4	56	0.756
a3	a4	57	0.761
a3	a4	58	0.776
a3	a4	59	0.785
a3	a4	60	0.786
a3	a4	61	0.794
a3	a4	62	0.805
a3	a4	63	0.814
a3	a4	64	0.819
a3	a4	65	0.821
a3	a4	66	0.824
a3	a4	67	0.829
a3	a4	68	0.833
a3	a4	69	0.836
a3	a4	70	0.838
a3	a4	71	0.843
a3	a4	72	0.846
a3	a4	73	0.856
a3	a4	74	0.861
a3	a4	75	0.865
a3	a4	76	0.868
a3	a4	77	0.869
a3	a4	78	0.874
a3	a4	79	0.88
a3	a4	80	0.885
a3	a4	81	0.89
a3	a4	82	0.898
a3	a4	83	0.9
a3	a4	84	0.907
a3	a4	85	0.911
a3	a4	86	0.914
a3	a4	87	0.918
a3	a4	88	0.925
a3	a4	89	0.93
a3	a4	90	0.932
a3	a4	91	0.935
a3	a4	92	0.94
a3	a4	93	0.951
a3	a4	94	0.958
a3	a4	95	0.967
a3	a4	96	0.97
a3	a4	97	0.983
a3	a4	98	1.0
a3	a4	99	1.0
a3	a5	1	0.004
a3	a5	2	0.006
a3	a5	3	0.01
a3	a5	4	0.015
a3	a5	5	0.024
a3	a5	6	0.035
a3	a5	7	0.047
a3	a5	8	0.059
a3	a5	9	0.076
a3	a5	10	0.095
a3	a5	11	0.112
a3	a5	12	0.131
a3	a5	13	0.145
a3	a5	14	0.161
a3	a5	15	0.179
a3	a5	16	0.2
a3	a5	17	0.221
a3	a5	18	0.242
a3	a5	19	0.259
a3	a5	20	0.276
a3	a5	21	0.292
a3	a5	22	0.308
a3	a5	23	0.321
a3	a5	24	0.34
a3	a5	25	0.356
a3	a5	26	0.375
a3	a5	27	0.393
a3	a5	28	0.411
a3	a5	29	0.432
a3	a5	30	0.45
a3	a5	31	0.473
a3	a5	32	0.49
a3	a5	33	0.508
a3	a5	34	0.523
a3	a5	35	0.538
a3	a5	36	0.555
a3	a5	37	0.569
a3	a5	38	0.585
a3	a5	39	0.595
a3	a5	40	0.607
a3	a5	41	0.622
a3	a5	42	0.634
a3	a5	43	0.644
a3	a5	44	0.655
a3	a5	45	0.666
a3	a5	46	0.674
a3	a5	47	0.682
a3	a5	48	0.688
a3	a5	49	0.698
a3	a5	50	0.708
a3	a5	51	0.718
a3	a5	52	0.732
a3	a5	53	0.743
a3	a5	54	0.754
a3	a5	55	0.763
a3	a5	56	0.771
a3	a5	57	0.782
a3	a5	58	0.793
a3	a5	59	0.803
a3	a5	60	0.814
a3	a5	61	0.821
a3	a5	62	0.828
a3	a5	63	0.839
a3	a5	64	0.846
a3	a5	65	0.853
a3	a5	66	0.859
a3	a5	67	0.867
a3	a5	68	0.873
a3	a5	69	0.877
a3	a5	70	0.881
a3	a5	71	0.886
a3	a5	72	0.888
a3	a5	73	0.894
a3	a5	74	0.897
a3	a5	75	0.901
a3	a5	76	0.908
a3	a5	77	0.913
a3	a5	78	0.917
a3	a5	79	0.922
a3	a5	80	0.925
a3	a5	81	0.934
a3	a5	82	0.938
a3	a5	83	0.943
a3	a5	84	0.948
a3	a5	85	0.954
a3	a5	86	0.958
a3	a5	87	0.962
a3	a5	88	0.966
a3	a5	89	0.967
a3	a5	90	0.973
a3	a5	91	0.978
a3	a5	92	0.983
a3	a5	93	0.987
a3	a5	94	0.992
a3	a5	95	0.994
a3	a5	96	0.999
a3	a5	97	1.002
a3	a5	98	1.008
a3	a5	99	1.008
a3	b1	1	0.0
a3	b1	2	0.001
a3	b1	3	0.004
a3	b1	4	0.006
a3	b1	5	0.008
a3	b1	6	0.009
a3	b1	7	0.012
a3	b1	8	0.016
a3	b1	9	0.021
a3	b1	10	0.029
a3	b1	11	0.035
a3	b1	12	0.039
a3	b1	13	0.044
a3	b1	14	0.05
a3	b1	15	0.055
a3	b1	16	0.061
a3	b1	17	0.069
a3	b1	18	0.076
a3	b1	19	0.082
a3	b1	20	0.087
a3	b1	21	0.097
a3	b1	22	0.103
a3	b1	23	0.109
a3	b1	24	0.117
a3	b1	25	0.123
a3	b1	26	0.132
a3	b1	27	0.14
a3	b1	28	0.15
a3	b1	29	0.159
a3	b1	30	0.167
a3	b1	31	0.174
a3	b1	32	0.18
a3	b1	33	0.188
a3	b1	34	0.194
a3	b1	35	0.201
a3	b1	36	0.21
a3	b1	37	0.219
a3	b1	38	0.226
a3	b1	39	0.237
a3	b1	40	0.244
a3	b1	41	0.255
a3	b1	42	0.26
a3	b1	43	0.266
a3	b1	44	0.274
a3	b1	45	0.284
a3	b1	46	0.295
a3	b1	47	0.303
a3	b1	48	0.315
a3	b1	49	0.325
a3	b1	50	0.337
a3	b1	51	0.346
a3	b1	52	0.355
a3	b1	53	0.363
a3	b1	54	0.375
a3	b1	55	0.382
a3	b1	56	0.393
a3	b1	57	0.403
a3	b1	58	0.415
a3	b1	59	0.424
a3	b1	60	0.438
a3	b1	61	0.446
a3	b1	62	0.456
a3	b1	63	0.47
a3	b1	64	0.484
a3	b1	65	0.497
a3	b1	66	0.51
a3	b1	67	0.522
a3	b1	68	0.539
a3	b1	69	0.557
a3	b1	70	0.575
a3	b1	71	0.593
a3	b1	72	0.611
a3	b1	73	0.63
a3	b1	74	0.647
a3	b1	75	0.662
a3	b1	76	0.681
a3	b1	77	0.694
a3	b1	78	0.712
a3	b1	79	0.73
a3	b1	80	0.748
a3	b1	81	0.76
a3	b1	82	0.775
a3	b1	83	0.793
a3	b1	84	0.811
a3	b1	85	0.828
a3	b1	86	0.847
a3	b1	87	0.863
a3	b1	88	0.88
a3	b1	89	0.895
a3	b1	90	0.911
a3	b1	91	0.929
a3	b1	92	0.942
a3	b1	93	0.955
a3	b1	94	0.965
a3	b1	95	0.974
a3	b1	96	0.982
a3	b1	97	0.988
a3	b1	98	0.99
a3	b1	99	0.99
a3	b2	1	0.005
a3	b2	2	0.01
a3	b2	3	0.012
a3	b2	4	0.02
a3	b2	5	0.03
a3	b2	6	0.043
a3	b2	7	0.05
a3	b2	8	0.057
a3	b2	9	0.067
a3	b2	10	0.075
a3	b2	11	0.085
a3	b2	12	0.091
a3	b2	13	0.099
a3	b2	14	0.107
a3	b2	15	0.111
a3	b2	16	0.117
a3	b2	17	0.123
a3	b2	18	0.132
a3	b2	19	0.137
a3	b2	20	0.141
a3	b2	21	0.145
a3	b2	22	0.152
a3	b2	23	0.161
a3	b2	24	0.173
a3	b2	25	0.179
a3	b2	26	0.187
a3	b2	27	0.192
a3	b2	28	0.195
a3	b2	29	0.206
a3	b2	30	0.209
a3	b2	31	0.215
a3	b2	32	0.222
a3	b2	33	0.224
a3	b2	34	0.23
a3	b2	35	0.231
a3	b2	36	0.235
a3	b2	37	0.241
a3	b2	38	0.242
a3	b2	39	0.246
a3	b2	40	0.257
a3	b2	41	0.262
a3	b2	42	0.268
a3	b2	43	0.274
a3	b2	44	0.279
a3	b2	45	0.283
a3	b2	46	0.289
a3	b2	47	0.294
a3	b2	48	0.303
a3	b2	49	0.314
a3	b2	50	0.321
a3	b2	51	0.331
a3	b2	52	0.338
a3	b2	53	0.345
a3	b2	54	0.356
a3	b2	55	0.367
a3	b2	56	0.374
a3	b2	57	0.381
a3	b2	58	0.39
a3	b2	59	0.4
a3	b2	60	0.406
a3	b2	61	0.415
a3	b2	62	0.429
a3	b2	63	0.438
a3	b2	64	0.448
a3	b2	65	0.454
a3	b2	66	0.462
a3	b2	67	0.471
a3	b2	68	0.482
a3	b2	69	0.499
a3	b2	70	0.512
a3	b2	71	0.522
a3	b2	72	0.534
a3	b2	73	0.542
a3	b2	74	0.558
a3	b2	75	0.568
a3	b2	76	0.579
a3	b2	77	0.592
a3	b2	78	0.607
a3	b2	79	0.623
a3	b2	80	0.631
a3	b2	81	0.647
a3	b2	82	0.66
a3	b2	83	0.671
a3	b2	84	0.682
a3	b2	85	0.694
a3	b2	86	0.7
a3	b2	87	0.713
a3	b2	88	0.727
a3	b2	89	0.744
a3	b2	90	0.761
a3	b2	91	0.777
a3	b2	92	0.799
a3	b2	93	0.821
a3	b2	94	0.848
a3	b2	95	0.887
a3	b2	96	0.922
a3	b2	97	0.961
a3	b2	98	1.001
a3	b2	99	1.001
a3	b3	1	0.006
a3	b3	2	0.011
a3	b3	3	0.016
a3	b3	4	0.018
a3	b3	5	0.02
a3	b3	6	0.023
a3	b3	7	0.031
a3	b3	8	0.036
a3	b3	9	0.043
a3	b3	10	0.046
a3	b3	11	0.054
a3	b3	12	0.062
a3	b3	13	0.066
a3	b3	14	0.074
a3	b3	15	0.082
a3	b3	16	0.086
a3	b3	17	0.093
a3	b3	18	0.098
a3	b3	19	0.103
a3	b3	20	0.11
a3	b3	21	0.117
a3	b3	22	0.123
a3	b3	23	0.126
a3	b3	24	0.132
a3	b3	25	0.141
a3	b3	26	0.149
a3	b3	27	0.156
a3	b3	28	0.167
a3	b3	29	0.17
a3	b3	30	0.176
a3	b3	31	0.182
a3	b3	32	0.185
a3	b3	33	0.193
a3	b3	34	0.2
a3	b3	35	0.204
a3	b3	36	0.207
a3	b3	37	0.213
a3	b3	38	0.218
a3	b3	39	0.222
a3	b3	40	0.229
a3	b3	41	0.235
a3	b3	42	0.242
a3	b3	43	0.25
a3	b3	44	0.257
a3	b3	45	0.264
a3	b3	46	0.269
a3	b3	47	0.278
a3	b3	48	0.284
a3	b3	49	0.292
a3	b3	50	0.301
a3	b3	51	0.308
a3	b3	52	0.32
a3	b3	53	0.33
a3	b3	54	0.338
a3	b3	55	0.346
a3	b3	56	0.357
a3	b3	57	0.367
a3	b3	58	0.372
a3	b3	59	0.381
a3	b3	60	0.39
a3	b3	61	0.404
a3	b3	62	0.412
a3	b3	63	0.424
a3	b3	64	0.434
a3	b3	65	0.449
a3	b3	66	0.465
a3	b3	67	0.475
a3	b3	68	0.493
a3	b3	69	0.509
a3	b3	70	0.523
a3	b3	71	0.54
a3	b3	72	0.555
a3	b3	73	0.568
a3	b3	74	0.581
a3	b3	75	0.597
a3	b3	76	0.612
a3	b3	77	0.628
a3	b3	78	0.641
a3	b3	79	0.655
a3	b3	80	0.675
a3	b3	81	0.694
a3	b3	82	0.71
a3	b3	83	0.729
a3	b3	84	0.745
a3	b3	85	0.766
a3	b3	86	0.788
a3	b3	87	0.808
a3	b3	88	0.824
a3	b3	89	0.842
a3	b3	90	0.861
a3	b3	91	0.879
a3	b3	92	0.893
a3	b3	93	0.912
a3	b3	94	0.932
a3	b3	95	0.944
a3	b3	96	0.962
a3	b3	97	0.979
a3	b3	98	1.005
a3	b3	99	1.005
a3	b4	1	0.018
a3	b4	2	0.026
a3	b4	3	0.035
a3	b4	4	0.041
a3	b4	5	0.051
a3	b4	6	0.059
a3	b4	7	0.066
a3	b4	8	0.074
a3	b4	9	0.082
a3	b4	10	0.093
a3	b4	11	0.1
a3	b4	12	0.106
a3	b4	13	0.115
a3	b4	14	0.123
a3	b4	15	0.133
a3	b4	16	0.141
a3	b4	17	0.148
a3	b4	18	0.156
a3	b4	19	0.165
a3	b4	20	0.173
a3	b4	21	0.182
a3	b4	22	0.192
a3	b4	23	0.201
a3	b4	24	0.211
a3	b4	25	0.224
a3	b4	26	0.233
a3	b4	27	0.243
a3	b4	28	0.253
a3	b4	29	0.262
a3	b4	30	0.271
a3	b4	31	0.282
a3	b4	32	0.289
a3	b4	33	0.299
a3	b4	34	0.309
a3	b4	35	0.32
a3	b4	36	0.33
a3	b4	37	0.342
a3	b4	38	0.351
a3	b4	39	0.362
a3	b4	40	0.371
a3	b4	41	0.382
a3	b4	42	0.394
a3	b4	43	0.406
a3	b4	44	0.421
a3	b4	45	0.429
a3	b4	46	0.443
a3	b4	47	0.456
a3	b4	48	0.466
a3	b4	49	0.479
a3	b4	50	0.49
a3	b4	51	0.503
a3	b4	52	0.517
a3	b4	53	0.531
a3	b4	54	0.542
a3	b4	55	0.556
a3	b4	56	0.567
a3	b4	57	0.579
a3	b4	58	0.59
a3	b4	59	0.604
a3	b4	60	0.617
a3	b4	61	0.628
a3	b4	62	0.641
a3	b4	63	0.653
a3	b4	64	0.667
a3	b4	65	0.678
a3	b4	66	0.692
a3	b4	67	0.706
a3	b4	68	0.718
a3	b4	69	0.729
a3	b4	70	0.74
a3	b4	71	0.751
a3	b4	72	0.765
a3	b4	73	0.776
a3	b4	74	0.788
a3	b4	75	0.798
a3	b4	76	0.807
a3	b4	77	0.819
a3	b4	78	0.829
a3	b4	79	0.84
a3	b4	80	0.851
a3	b4	81	0.86
a3	b4	82	0.866
a3	b4	83	0.875
a3	b4	84	0.883
a3	b4	85	0.892
a3	b4	86	0.898
a3	b4	87	0.907
a3	b4	88	0.915
a3	b4	89	0.926
a3	b4	90	0.935
a3	b4	91	0.945
a3	b4	92	0.951
a3	b4	93	0.96
a3	b4	94	0.968
a3	b4	95	0.974
a3	b4	96	0.978
a3	b4	97	0.985
a3	b4	98	0.988
a3	b4	99	0.988
a3	b5	1	0.006
a3	b5	2	0.009
a3	b5	3	0.015
a3	b5	4	0.023
a3	b5	5	0.033
a3	b5	6	0.042
a3	b5	7	0.055
a3	b5	8	0.064
a3	b5	9	0.074
a3	b5	10	0.084
a3	b5	11	0.096
a3	b5	12	0.104
a3	b5	13	0.113
a3	b5	14	0.122
a3	b5	15	0.13
a3	b5	16	0.141
a3	b5	17	0.151
a3	b5	18	0.161
a3	b5	19	0.173
a3	b5	20	0.186
a3	b5	21	0.2
a3	b5	22	0.211
a3	b5	23	0.223
a3	b5	24	0.232
a3	b5	25	0.245
a3	b5	26	0.254
a3	b5	27	0.265
a3	b5	28	0.279
a3	b5	29	0.29
a3	b5	30	0.298
a3	b5	31	0.311
a3	b5	32	0.326
a3	b5	33	0.342
a3	b5	34	0.353
a3	b5	35	0.366
a3	b5	36	0.375
a3	b5	37	0.389
a3	b5	38	0.405
a3	b5	39	0.416
a3	b5	40	0.429
a3	b5	41	0.442
a3	b5	42	0.453
a3	b5	43	0.468
a3	b5	44	0.483
a3	b5	45	0.496
a3	b5	46	0.51
a3	b5	47	0.521
a3	b5	48	0.537
a3	b5	49	0.553
a3	b5	50	0.57
a3	b5	51	0.585
a3	b5	52	0.595
a3	b5	53	0.607
a3	b5	54	0.618
a3	b5	55	0.632
a3	b5	56	0.641
a3	b5	57	0.655
a3	b5	58	0.667
a3	b5	59	0.678
a3	b5	60	0.689
a3	b5	61	0.7
a3	b5	62	0.709
a3	b5	63	0.719
a3	b5	64	0.73
a3	b5	65	0.739
a3	b5	66	0.748
a3	b5	67	0.758
a3	b5	68	0.763
a3	b5	69	0.77
a3	b5	70	0.779
a3	b5	71	0.786
a3	b5	72	0.792
a3	b5	73	0.8
a3	b5	74	0.807
a3	b5	75	0.818
a3	b5	76	0.826
a3	b5	77	0.835
a3	b5	78	0.843
a3	b5	79	0.852
a3	b5	80	0.86
a3	b5	81	0.868
a3	b5	82	0.877
a3	b5	83	0.884
a3	b5	84	0.892
a3	b5	85	0.901
a3	b5	86	0.908
a3	b5	87	0.918
a3	b5	88	0.926
a3	b5	89	0.932
a3	b5	90	0.94
a3	b5	91	0.947
a3	b5	92	0.955
a3	b5	93	0.962
a3	b5	94	0.967
a3	b5	95	0.973
a3	b5	96	0.978
a3	b5	97	0.985
a3	b5	98	0.99
a3	b5	99	0.99
a3	b6	1	0.007
a3	b6	2	0.012
a3	b6	3	0.02
a3	b6	4	0.024
a3	b6	5	0.03
a3	b6	6	0.038
a3	b6	7	0.047
a3	b6	8	0.06
a3	b6	9	0.072
a3	b6	10	0.086
a3	b6	11	0.097
a3	b6	12	0.11
a3	b6	13	0.129
a3	b6	14	0.142
a3	b6	15	0.16
a3	b6	16	0.17
a3	b6	17	0.181
a3	b6	18	0.195
a3	b6	19	0.208
a3	b6	20	0.227
a3	b6	21	0.243
a3	b6	22	0.26
a3	b6	23	0.272
a3	b6	24	0.287
a3	b6	25	0.302
a3	b6	26	0.312
a3	b6	27	0.327
a3	b6	28	0.34
a3	b6	29	0.354
a3	b6	30	0.371
a3	b6	31	0.389
a3	b6	32	0.406
a3	b6	33	0.424
a3	b6	34	0.435
a3	b6	35	0.45
a3	b6	36	0.463
a3	b6	37	0.479
a3	b6	38	0.496
a3	b6	39	0.506
a3	b6	40	0.519
a3	b6	41	0.529
a3	b6	42	0.542
a3	b6	43	0.554
a3	b6	44	0.57
a3	b6	45	0.586
a3	b6	46	0.594
a3	b6	47	0.603
a3	b6	48	0.609
a3	b6	49	0.615
a3	b6	50	0.624
a3	b6	51	0.632
a3	b6	52	0.64
a3	b6	53	0.648
a3	b6	54	0.658
a3	b6	55	0.667
a3	b6	56	0.678
a3	b6	57	0.688
a3	b6	58	0.696
a3	b6	59	0.706
a3	b6	60	0.714
a3	b6	61	0.719
a3	b6	62	0.725
a3	b6	63	0.736
a3	b6	64	0.743
a3	b6	65	0.755
a3	b6	66	0.763
a3	b6	67	0.77
a3	b6	68	0.774
a3	b6	69	0.776
a3	b6	70	0.782
a3	b6	71	0.788
a3	b6	72	0.793
a3	b6	73	0.801
a3	b6	74	0.805
a3	b6	75	0.809
a3	b6	76	0.817
a3	b6	77	0.825
a3	b6	78	0.834
a3	b6	79	0.843
a3	b6	80	0.847
a3	b6	81	0.859
a3	b6	82	0.868
a3	b6	83	0.88
a3	b6	84	0.888
a3	b6	85	0.899
a3	b6	86	0.905
a3	b6	87	0.912
a3	b6	88	0.919
a3	b6	89	0.924
a3	b6	90	0.93
a3	b6	91	0.937
a3	b6	92	0.946
a3	b6	93	0.951
a3	b6	94	0.959
a3	b6	95	0.967
a3	b6	96	0.976
a3	b6	97	0.982
a3	b6	98	0.994
a3	b6	99	0.994
a3	none	1	0.05
a3	none	2	0.064
a3	none	3	0.079
a3	none	4	0.097
a3	none	5	0.109
a3	none	6	0.126
a3	none	7	0.14
a3	none	8	0.154
a3	none	9	0.165
a3	none	10	0.174
a3	none	11	0.184
a3	none	12	0.195
a3	none	13	0.208
a3	none	14	0.218
a3	none	15	0.228
a3	none	16	0.237
a3	none	17	0.247
a3	none	18	0.256
a3	none	19	0.264
a3	none	20	0.274
a3	none	21	0.281
a3	none	22	0.291
a3	none	23	0.301
a3	none	24	0.31
a3	none	25	0.317
a3	none	26	0.326
a3	none	27	0.335
a3	none	28	0.344
a3	none	29	0.352
a3	none	30	0.363
a3	none	31	0.37
a3	none	32	0.38
a3	none	33	0.389
a3	none	34	0.4
a3	none	35	0.412
a3	none	36	0.422
a3	none	37	0.43
a3	none	38	0.439
a3	none	39	0.448
a3	none	40	0.456
a3	none	41	0.466
a3	none	42	0.475
a3	none	43	0.486
a3	none	44	0.494
a3	none	45	0.502
a3	none	46	0.512
a3	none	47	0.523
a3	none	48	0.531
a3	none	49	0.538
a3	none	50	0.542
a3	none	51	0.549
a3	none	52	0.557
a3	none	53	0.563
a3	none	54	0.573
a3	none	55	0.581
a3	none	56	0.588
a3	none	57	0.596
a3	none	58	0.603
a3	none	59	0.613
a3	none	60	0.621
a3	none	61	0.631
a3	none	62	0.637
a3	none	63	0.642
a3	none	64	0.649
a3	none	65	0.658
a3	none	66	0.664
a3	none	67	0.671
a3	none	68	0.678
a3	none	69	0.685
a3	none	70	0.691
a3	none	71	0.7
a3	none	72	0.706
a3	none	73	0.712
a3	none	74	0.72
a3	none	75	0.728
a3	none	76	0.733
a3	none	77	0.74
a3	none	78	0.746
a3	none	79	0.753
a3	none	80	0.762
a3	none	81	0.768
a3	none	82	0.776
a3	none	83	0.784
a3	none	84	0.793
a3	none	85	0.8
a3	none	86	0.808
a3	none	87	0.817
a3	none	88	0.823
a3	none	89	0.831
a3	none	90	0.836
a3	none	91	0.843
a3	none	92	0.847
a3	none	93	0.85
a3	none	94	0.853
a3	none	95	0.858
a3	none	96	0.865
a3	none	97	0.87
a3	none	98	0.874
a3	none	99	0.874
a2/b2	a1	1	0.003
a2/b2	a1	2	0.008
a2/b2	a1	3	0.016
a2/b2	a1	4	0.03
a2/b2	a1	5	0.044
a2/b2	a1	6	0.061
a2/b2	a1	7	0.079
a2/b2	a1	8	0.099
a2/b2	a1	9	0.12
a2/b2	a1	10	0.141
a2/b2	a1	11	0.161
a2/b2	a1	12	0.179
a2/b2	a1	13	0.198
a2/b2	a1	14	0.217
a2/b2	a1	15	0.236
a2/b2	a1	16	0.255
a2/b2	a1	17	0.276
a2/b2	a1	18	0.296
a2/b2	a1	19	0.314
a2/b2	a1	20	0.334
a2/b2	a1	21	0.354
a2/b2	a1	22	0.372
a2/b2	a1	23	0.391
a2/b2	a1	24	0.41
a2/b2	a1	25	0.426
a2/b2	a1	26	0.445
a2/b2	a1	27	0.46
a2/b2	a1	28	0.476
a2/b2	a1	29	0.492
a2/b2	a1	30	0.509
a2/b2	a1	31	0.524
a2/b2	a1	32	0.538
a2/b2	a1	33	0.555
a2/b2	a1	34	0.57
a2/b2	a1	35	0.585
a2/b2	a1	36	0.599
a2/b2	a1	37	0.615
a2/b2	a1	38	0.628
a2/b2	a1	39	0.64
a2/b2	a1	40	0.652
a2/b2	a1	41	0.663
a2/b2	a1	42	0.675
a2/b2	a1	43	0.685
a2/b2	a1	44	0.695
a2/b2	a1	45	0.707
a2/b2	a1	46	0.716
a2/b2	a1	47	0.727
a2/b2	a1	48	0.735
a2/b2	a1	49	0.744
a2/b2	a1	50	0.753
a2/b2	a1	51	0.762
a2/b2	a1	52	0.769
a2/b2	a1	53	0.777
a2/b2	a1	54	0.785
a2/b2	a1	55	0.791
